,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
2992,14523,331,190,374,532,43100,44244,37422,21440,12721,263.2,231.8,90.3,81.7,7.3,6.3,173.1022875,81.25524975,3.710991425,164.2113706,144.1488232,454.2872003,53,324073,65204,1704,46,41.2,39.4,42.8,104968,32.3,31.1,33.5,82361,6.1,5.6,6.7,15651,6.0,5.2,7.0,15414,11.1,10.4,11.8,28279,2.8,2.7,3.0,7239,2
2993,14523,331,190,374,532,68756,54276,30305,16663,8457,263.2,231.8,90.3,81.7,7.3,6.3,213.8931294,100.4027151,4.585471287,202.9071045,178.1169003,561.3381101,33,374558,46809,1710,46,27.9,26.4,29.4,81304,23.4,22.5,24.4,68286,4.2,3.9,4.6,12367,4.1,3.4,4.8,11928,7.5,7.0,8.1,22002,2.0,1.9,2.2,5955,2
2994,14523,331,190,374,532,68609,62472,39552,21095,8547,263.2,231.8,90.3,81.7,7.3,6.3,246.0472837,115.4960675,5.274796614,233.4097502,204.892881,645.7230189,24,450763,60739,1720,46,40.8,39.3,42.3,139129,35.0,34.0,36.0,119280,5.0,4.6,5.4,17026,5.1,4.4,5.8,17384,10.0,9.4,10.6,34195,2.4,2.3,2.5,8191,2
2995,14523,331,190,16438,532,17656,19456,14536,8619,4065,263.2,231.8,90.3,81.7,7.3,6.3,70.57290379,33.1273434,1.512951935,66.94812311,58.76872671,185.2105327,12,130159,23288,1728,46,44.1,42.2,45.9,44576,34.7,33.3,36.0,35073,6.2,5.6,6.8,6269,6.8,5.8,7.8,6842,10.6,9.8,11.4,10740,2.7,2.6,2.9,2766,2
2996,14523,331,190,374,532,21106,21403,13064,7148,3015,263.2,231.8,90.3,81.7,7.3,6.3,78.83842617,37.00722908,1.690149377,74.78910995,65.65173988,206.902453,4,141159,19771,680,46,38.0,36.3,39.6,42149,30.9,29.7,32.1,34259,5.0,4.6,5.5,5584,5.3,4.5,6.0,5834,9.0,8.4,9.6,9946,2.3,2.2,2.5,2572,2
2997,14523,331,12090,374,532,23988,19579,14603,7880,4101,263.2,231.8,90.3,81.7,7.3,6.3,84.39538912,39.61570074,1.809280338,80.06065498,70.27923315,221.4860681,40,154710,23816,1730,46,33.4,31.8,35.0,43770,27.1,26.0,28.2,35527,4.5,4.2,4.9,5962,4.5,3.8,5.3,5958,8.3,7.7,8.8,10829,2.3,2.2,2.4,3032,1
2998,14523,331,190,374,532,31250,33106,25868,14084,6964,263.2,231.8,90.3,81.7,7.3,6.3,127.5599006,59.87738077,2.734647266,121.0081415,106.2239547,334.7664028,28,235410,41793,1732,46,42.9,41.3,44.5,79090,33.1,31.8,34.2,60967,5.9,5.5,6.4,10944,6.3,5.6,7.1,11671,10.5,9.9,11.2,19382,2.8,2.6,2.9,5070,2
2999,14523,331,190,374,532,19084,21647,17480,10013,5835,263.2,231.8,90.3,81.7,7.3,6.3,93.90899382,44.08144373,2.013234347,89.08561986,78.20157167,246.453438,88,180775,31311,1747,46,45.6,44.2,47.1,62678,37.4,36.2,38.5,51368,6.3,5.8,6.7,8608,6.8,6.1,7.6,9392,12.3,11.7,12.9,16897,3.0,2.9,3.2,4131,2
3000,14523,331,190,374,532,23568,26154,22400,11228,6459,263.2,231.8,90.3,81.7,7.3,6.3,128.3180028,60.23323849,2.75089957,121.727306,106.8552552,336.7559556,113,245752,36773,829,46,43.0,41.4,44.6,84470,36.3,35.1,37.4,71254,5.8,5.4,6.2,11403,6.4,5.7,7.1,12529,10.8,10.2,11.4,21283,2.8,2.7,2.9,5487,1
3001,14523,331,190,374,532,23448,27371,24980,11812,7228,263.2,231.8,90.3,81.7,7.3,6.3,120.2780185,56.45922173,2.578537243,114.100273,100.160056,315.6559342,159,220892,39776,1751,46,40.4,38.7,42.2,76314,33.0,31.6,34.4,62277,6.4,5.9,6.9,12076,7.1,6.2,8.1,13405,12.1,11.3,12.9,22833,3.2,3.0,3.4,6074,1
3002,14523,331,190,374,532,54053,58031,46989,27997,14967,263.2,231.8,90.3,81.7,7.3,6.3,236.677729,111.0979425,5.073930769,224.5214365,197.0904983,621.1336916,50,450057,81616,1754,46,40.0,38.5,41.5,140131,31.3,30.1,32.4,109743,5.6,5.1,6.1,19518,5.9,5.2,6.7,20752,10.1,9.5,10.7,35378,2.5,2.4,2.7,8878,1
3003,14523,331,190,374,532,23157,24172,22581,13020,6684,278.8,246.3,100.6,91.7,6.9,6.1,81.36063236,51.11494453,2.464661896,100.4081825,118.3305608,297.8222423,44,190529,37874,112,47,43.1,41.1,44.9,63698,35.1,33.6,36.6,51905,6.5,5.9,7.2,9649,6.3,5.4,7.4,9347,10.0,9.3,10.9,14832,2.9,2.7,3.1,4303,3
3004,14523,331,190,374,532,63744,62840,55948,33233,14964,278.8,246.3,100.6,91.7,6.9,6.1,194.1983992,122.005448,5.882862273,239.6626935,282.4413333,710.8671727,90,457474,92850,117,47,38.1,36.2,39.8,139527,32.1,30.7,33.3,117647,6.1,5.5,6.7,22273,5.9,5.0,6.9,21744,9.6,8.8,10.4,35011,2.7,2.5,2.9,9872,2
3005,14523,331,190,374,532,308318,279876,227746,123656,69816,278.8,246.3,100.6,91.7,6.9,6.1,900.0111645,565.4334217,27.26408533,1110.715128,1308.972444,3294.509093,450,2118119,386511,1582,47,30.5,29.1,32.0,543692,23.2,22.3,24.1,413031,4.7,4.3,5.2,83688,4.1,3.4,4.8,72426,8.5,7.9,9.1,151431,2.4,2.2,2.5,41889,1
3006,14523,331,190,374,532,29901,34984,34993,21751,9778,278.8,246.3,100.6,91.7,6.9,6.1,108.73703,68.3142092,3.293976544,134.1937401,158.1466782,398.0341004,20,258903,59433,1764,47,39.9,38.0,41.8,85526,29.7,28.4,31.0,63722,6.5,5.9,7.1,13982,6.0,5.1,6.9,12803,10.1,9.4,11.0,21777,2.8,2.6,3.0,5976,3
3007,14523,331,190,374,532,109626,113276,95480,53438,27127,278.8,246.3,100.6,91.7,6.9,6.1,359.2120463,225.6755299,10.88162932,443.3081164,522.4364861,1314.90297,189,845193,157501,413,47,39.6,37.9,41.0,269794,32.1,31.0,33.2,218931,6.1,5.5,6.6,41427,5.9,5.1,6.7,39922,10.8,10.0,11.5,73763,2.7,2.5,2.9,18489,2
3008,14523,331,190,374,532,109302,112867,91089,46674,23394,278.8,246.3,100.6,91.7,6.9,6.1,328.4220623,206.3316743,9.948906728,405.3098089,477.6556632,1202.19561,72,771904,143234,1772,47,39.6,37.7,41.3,249524,31.1,29.8,32.2,196040,5.4,4.9,5.9,33840,5.3,4.5,6.1,33429,9.7,9.0,10.4,61120,2.5,2.4,2.7,15994,2
3009,14523,331,190,374,532,60298,64603,62088,35396,18885,278.8,246.3,100.6,91.7,6.9,6.1,207.4070032,130.3037742,6.282991208,255.9635983,301.6518714,759.2175354,113,490764,105082,1773,47,41.1,39.2,42.8,164540,32.3,30.9,33.7,129387,6.5,5.9,7.2,25990,6.5,5.5,7.6,26009,9.8,9.0,10.6,39303,2.9,2.7,3.1,11687,3
3010,14523,331,190,374,532,35764,35673,36078,21581,10453,278.8,246.3,100.6,91.7,6.9,6.1,115.4328178,72.52084833,3.496812393,142.4570962,167.8850037,422.5441671,72,269885,60028,1103,47,38.8,36.9,40.5,87240,29.6,28.3,30.7,66612,6.3,5.7,7.0,14180,5.9,5.0,6.9,13238,9.8,9.0,10.6,22014,2.8,2.6,3.0,6268,3
3011,14523,331,190,374,532,25417,26368,27837,17317,8274,278.8,246.3,100.6,91.7,6.9,6.1,90.95575184,57.14309336,2.755327353,112.2496404,132.2856621,332.9453715,24,212738,47353,1776,47,33.1,31.3,34.9,60192,25.1,23.9,26.3,45626,6.2,5.6,6.9,11305,6.1,5.2,7.1,11009,9.3,8.6,10.1,16961,2.8,2.6,3.0,5054,4
3012,14523,331,190,374,532,28462,27763,24277,14848,8399,278.8,246.3,100.6,91.7,6.9,6.1,101.337971,63.66573876,3.06983646,125.062468,147.3855179,370.9496949,52,248279,44560,1778,47,44.8,43.3,46.3,79300,37.4,36.3,38.5,66185,7.8,7.1,8.5,13824,7.4,6.5,8.4,13175,13.0,12.2,13.8,23073,3.5,3.3,3.7,6157,4
3013,117123,14654,14932,14862,532,15406,16423,13474,7952,3097,263.4,231.6,100.1,89.4,10.5,9.2,61.09641761,43.32527278,3.632058796,63.30159616,80.48901725,181.7975144,20,111610,21894,1413,48,51.0,49.0,53.0,45840,39.4,37.8,40.9,35418,8.0,7.3,8.8,7178,10.4,9.1,12.0,9371,12.5,11.6,13.5,11281,2.9,2.7,3.1,2604,3
3014,14523,331,190,374,532,22063,24637,26324,15745,8956,263.4,231.6,100.1,89.4,10.5,9.2,94.1326037,66.75220729,5.595993426,97.53017113,124.0112115,280.0994566,156,187827,49628,1785,48,52.2,50.2,54.3,75463,37.4,36.0,38.8,54021,10.5,9.6,11.6,15219,12.1,10.4,14.0,17475,14.7,13.5,15.9,21166,3.6,3.4,3.9,5256,4
3015,14523,331,190,374,532,31539,36248,29816,16246,9303,264.9,238.3,94.6,86.4,7.9,7.1,137.7695243,83.3593965,6.025434638,138.2678685,148.415969,416.6610704,60,258004,49706,486,49,38.9,36.9,40.9,77979,33.1,31.5,34.7,66423,6.1,5.5,6.7,12232,6.0,5.1,7.0,12113,9.1,8.3,9.8,18187,2.7,2.5,2.9,5484,3
3016,14523,331,190,374,532,64559,64541,57004,30893,16910,264.9,238.3,94.6,86.4,7.9,7.1,283.7033856,171.6587404,12.40794156,284.7296063,305.6271921,858.0138235,39,522837,93985,1800,49,29.4,27.6,31.2,126913,25.1,23.7,26.5,108367,4.9,4.4,5.4,21049,4.5,3.7,5.3,19252,6.9,6.3,7.6,29825,2.3,2.2,2.5,10030,3
3017,14523,331,190,374,532,21536,25246,18903,10019,5802,264.9,238.3,94.6,86.4,7.9,7.1,88.55334452,53.5804518,3.872934831,88.87366244,95.39650005,267.8148996,27,167886,31603,1805,49,42.8,40.8,44.8,55934,35.3,33.7,36.8,46107,6.4,5.8,7.1,8397,6.4,5.4,7.4,8358,9.5,8.7,10.2,12358,2.8,2.7,3.0,3700,2
3018,14523,331,190,15790,532,16316,19709,17051,10030,6180,264.9,238.3,94.6,86.4,7.9,7.1,70.84058327,42.86309543,3.098256355,71.09683004,76.314946,214.2455917,52,135293,30856,1810,49,39.0,36.7,41.3,40826,31.4,29.7,33.0,32839,7.1,6.4,7.9,7420,6.6,5.6,7.8,6933,9.2,8.3,10.1,9621,2.9,2.7,3.1,3042,4
3019,14523,331,190,374,532,110489,114079,100080,50584,34056,264.9,238.3,94.6,86.4,7.9,7.1,495.9913157,300.1065507,21.69248437,497.7854309,534.3201414,1500.04345,381,956586,173173,1812,49,42.3,40.9,43.8,305086,35.9,34.7,37.0,258760,6.4,5.9,7.0,46192,6.6,5.8,7.5,47780,11.0,10.3,11.7,79326,3.2,3.0,3.3,22862,1
3020,14523,331,190,374,532,22953,27043,21015,11676,6614,264.9,238.3,94.6,86.4,7.9,7.1,98.00813631,59.30120711,4.286445949,98.3626544,105.5819318,296.4093488,64,183288,35410,1814,49,37.3,35.3,39.3,53418,32.0,30.3,33.6,45836,5.9,5.3,6.5,8447,5.8,5.0,6.8,8331,8.7,7.9,9.5,12475,2.6,2.4,2.8,3733,4
3021,14523,331,190,374,532,23652,28945,24502,13733,7895,264.9,238.3,94.6,86.4,7.9,7.1,102.8304724,62.21902969,4.497353777,103.202434,110.7769246,310.9937044,33,195101,42061,1818,49,46.6,44.6,48.4,70409,39.4,37.8,40.9,59586,6.8,6.2,7.5,10347,6.7,5.8,7.9,10189,10.6,9.8,11.4,16007,3.0,2.8,3.3,4598,4
3022,14523,331,190,374,532,19958,23063,19725,11557,6661,264.9,238.3,94.6,86.4,7.9,7.1,85.33060747,51.63048923,3.73198645,85.639268,91.92471886,258.068266,33,161226,34912,938,49,43.8,41.7,45.9,55000,34.6,33.0,36.2,43398,7.0,6.3,7.7,8720,6.9,5.9,8.0,8680,10.4,9.5,11.2,13020,3.0,2.8,3.3,3784,4
3023,14523,331,190,13807,532,17090,21977,17745,10291,6029,264.9,238.3,94.6,86.4,7.9,7.1,70.97920124,42.9469682,3.104318897,71.23594942,76.46427598,214.6648187,12,133967,30378,64,49,37.7,35.4,40.1,39992,31.4,29.4,33.2,33275,6.3,5.6,7.0,6639,5.8,4.8,6.9,6143,8.8,8.0,9.7,9375,2.7,2.5,2.9,2854,2
3024,14523,331,190,374,532,50007,62126,54213,31235,19504,264.9,238.3,94.6,86.4,7.9,7.1,210.8415954,127.5726851,9.22128648,211.6042582,227.1348459,637.6554268,64,396731,95193,1827,49,34.6,32.4,36.8,109401,26.9,25.2,28.5,85105,5.8,5.2,6.5,18382,5.2,4.3,6.3,16557,8.4,7.6,9.3,26700,2.6,2.4,2.8,8305,2
3025,14523,331,190,374,532,20163,23246,19940,11491,7508,264.9,238.3,94.6,86.4,7.9,7.1,89.45828448,54.1279985,3.912512935,89.78187578,96.37137125,270.5517403,26,169540,35586,536,49,42.7,40.4,44.7,58037,36.2,34.5,37.9,49208,6.4,5.8,7.1,8689,6.2,5.3,7.2,8397,8.9,8.1,9.6,12041,2.8,2.6,3.0,3741,4
3026,14523,331,190,374,532,389,29986,29932,20936,9368,217.1,196.7,77.2,71.2,7.6,6.9,113.1621137,23.86351236,4.505074295,101.9217303,83.32157211,282.882982,51,203360,53519,1,0,40.2,38.2,42.3,68790,29.7,28.4,31.0,50761,7.8,7.0,8.7,13414,8.6,7.2,10.1,14692,12.0,11.0,13.1,20520,3.2,3.0,3.5,5479,4
3027,14523,331,190,374,532,389,83769,78622,43004,25550,217.1,196.7,77.2,71.2,7.6,6.9,342.2029959,72.16342248,13.62337508,308.2120007,251.9649966,855.4400474,471,659460,138161,36,0,45.9,44.3,47.4,233701,34.5,33.3,35.6,175684,7.6,7.0,8.3,38899,8.1,7.1,9.2,41253,13.5,12.6,14.4,68819,3.4,3.2,3.6,17072,1
3028,14523,331,190,374,532,389,18752,15105,8719,3912,217.1,196.7,77.2,71.2,7.6,6.9,85.09191773,17.94409775,3.387577332,76.63974458,62.65341045,212.7130241,28,156597,24513,40,0,42.7,40.8,44.5,55106,32.1,30.7,33.4,41424,6.3,5.9,6.9,8188,7.2,6.3,8.1,9275,11.2,10.5,11.9,14475,2.8,2.6,2.9,3551,4
3029,14523,331,190,374,532,389,54475,40881,24151,13244,217.1,196.7,77.2,71.2,7.6,6.9,190.2379795,40.11719315,7.573526183,171.3416567,140.0727417,475.557456,100,353213,70040,44,0,44.6,42.7,46.5,127744,33.1,31.8,34.4,94849,7.1,6.4,7.7,20256,7.1,6.1,8.3,20400,12.2,11.3,13.1,34952,3.0,2.8,3.2,8511,3
3030,14523,331,190,374,532,389,53867,49214,29685,14989,217.1,196.7,77.2,71.2,7.6,6.9,214.7563856,45.28760988,8.549623548,193.4246516,158.1257108,536.848639,157,414328,88103,48,0,48.9,47.4,50.4,155134,36.9,35.8,37.9,116990,8.8,8.3,9.5,28026,9.1,8.0,10.2,28849,14.4,13.6,15.2,45540,3.5,3.3,3.7,11166,3
3031,14523,331,190,374,532,389,28056,25618,14341,8113,217.1,196.7,77.2,71.2,7.6,6.9,117.1800015,24.71080047,4.665029621,105.5405216,86.27995379,292.9269095,88,227120,44214,50,0,51.7,49.9,53.6,89485,36.6,35.2,37.8,63314,8.1,7.5,8.8,13991,8.4,7.4,9.6,14595,15.9,14.9,16.9,27581,3.6,3.4,3.8,6253,3
3032,119089,14531,15278,14369,14299,389,16956,14526,9376,4749,217.1,196.7,77.2,71.2,7.6,6.9,61.81194082,13.03483971,2.460782823,55.67216586,45.51230014,154.51767,34,119157,26739,51,0,49.2,47.0,51.1,45187,37.4,35.8,38.9,34378,8.7,7.9,9.6,8042,9.7,8.3,11.1,8910,13.7,12.7,14.7,12583,3.4,3.1,3.6,3088,4
3033,14523,331,190,374,532,389,29307,24799,14597,6994,217.1,196.7,77.2,71.2,7.6,6.9,111.9605364,23.61012494,4.45723854,100.8395056,82.43684745,279.8792755,32,208721,41610,58,0,43.5,41.4,45.5,71797,32.7,31.2,34.2,53975,6.6,6.0,7.3,10912,6.9,5.8,8.1,11446,10.6,9.8,11.5,17570,2.7,2.5,2.9,4464,2
3034,14523,331,190,374,532,389,23262,21875,11646,6167,217.1,196.7,77.2,71.2,7.6,6.9,108.4331413,22.86627143,4.31681012,97.66248639,79.83961688,271.061483,84,204424,36426,62,0,45.6,43.8,47.3,75284,34.0,32.8,35.3,56151,6.5,6.0,7.1,10770,7.5,6.5,8.5,12334,12.0,11.2,12.8,19810,2.8,2.7,3.0,4691,4
3035,14523,331,190,374,532,389,35998,29237,13785,6057,276.9,256.7,112.8,105.6,9.6,8.5,189.762719,136.7872933,8.302118958,86.18390156,234.0406868,334.4567923,73,298225,43608,68,1,37.2,35.6,38.6,81868,27.7,26.6,28.8,60995,5.1,4.7,5.6,11289,5.5,4.8,6.2,12059,8.9,8.3,9.4,19490,2.4,2.3,2.5,5309,3
3036,14523,331,190,374,532,389,536603,452097,301106,157413,242.0,224.0,78.1,73.2,6.9,6.1,2092.969183,1193.170795,51.04802886,2044.996337,1653.833128,5700.773247,1004,4155501,808534,101,2,39.3,37.8,40.8,1319260,29.8,28.9,30.8,1000695,6.4,5.8,7.0,214586,6.6,5.7,7.6,222293,9.6,8.9,10.2,321467,3.1,2.9,3.3,105112,1
3037,14523,331,190,374,532,389,28294,36643,30738,14312,242.0,224.0,78.1,73.2,6.9,6.1,99.43305205,56.68531325,2.425196391,97.15395183,78.57051924,270.8330765,80,204691,73559,102,2,47.4,45.3,49.2,82338,28.6,27.4,29.8,49710,11.2,10.2,12.4,19531,11.1,9.5,12.9,19296,14.2,13.2,15.4,24750,4.3,4.0,4.7,7559,4
3038,14523,331,190,374,532,389,120674,127882,92566,50203,242.0,224.0,78.1,73.2,6.9,6.1,493.0479584,281.0793533,12.02555996,481.7468298,389.5991655,1342.950787,296,1007257,245814,104,2,40.4,38.8,42.0,332209,28.7,27.6,29.8,236011,7.7,7.1,8.4,63461,7.0,6.0,8.1,57452,10.8,10.0,11.5,88469,3.4,3.2,3.6,28191,3
3039,14523,331,190,374,532,389,49510,55580,45236,17704,242.0,224.0,78.1,73.2,6.9,6.1,212.1703461,120.9551782,5.17488649,207.3071998,167.6538527,577.9038901,22,405537,100086,105,2,51.1,49.6,52.6,177148,37.6,36.4,38.6,130231,8.0,7.3,8.8,27761,8.3,7.2,9.5,28726,13.5,12.7,14.4,46827,3.6,3.4,3.8,12358,2
3040,14523,331,190,374,532,389,31169,45370,34149,15741,242.0,224.0,78.1,73.2,6.9,6.1,110.0824245,62.75636304,2.684937182,107.5592305,86.98549496,299.8395511,39,220972,85127,107,2,44.9,42.7,46.9,87153,27.4,26.0,28.7,53240,9.9,8.8,11.0,19213,9.6,8.0,11.1,18574,11.8,10.8,12.9,23017,4.1,3.7,4.4,7876,4
3041,14523,331,190,374,532,389,21432,19853,18771,11336,242.0,224.0,78.1,73.2,6.9,6.1,100.6563325,57.38268732,2.455032499,98.34919348,79.53713722,274.1650148,42,204281,45739,108,2,47.1,45.4,48.9,74673,36.9,35.7,38.2,58536,8.6,7.9,9.4,13649,7.9,6.9,9.0,12591,13.0,12.1,13.8,20561,3.9,3.7,4.2,6229,4
3042,14523,331,190,374,532,389,31625,25348,16396,8535,207.6,188.2,79.9,75.0,7.0,6.5,118.04051,18.9045721,7.95981983,81.31679577,152.4124593,328.9757355,30,251823,44616,112,3,41.9,40.2,43.8,84302,32.7,31.3,34.1,65740,7.0,6.4,7.7,14170,7.0,5.9,8.1,13975,10.3,9.6,11.2,20795,2.6,2.4,2.8,5240,3
3043,14523,331,190,374,532,389,49288,46241,25788,14026,207.6,188.2,79.9,75.0,7.0,6.5,170.0322348,27.23121615,11.46577522,117.1333173,219.5435369,473.8752781,209,392848,79133,152,3,47.0,45.4,48.6,141823,34.7,33.6,35.9,104680,7.6,7.0,8.3,23077,7.6,6.6,8.7,22960,12.8,12.0,13.6,38634,3.2,3.0,3.4,9669,3
3044,14523,331,190,374,532,389,25169,20515,12196,6279,207.6,188.2,79.9,75.0,7.0,6.5,102.6051961,16.4325563,6.918971075,70.6835795,132.4825712,285.9579295,61,223683,34691,64,3,42.9,40.9,44.7,76903,32.3,30.9,33.7,57892,6.9,6.2,7.5,12343,7.1,6.0,8.2,12667,10.1,9.3,10.8,18103,2.6,2.5,2.8,4704,3
3045,14523,331,190,374,532,389,214392,173977,96108,56227,279.6,243.8,96.2,87.1,7.2,6.2,649.4754788,333.5861792,15.12661846,942.2745642,640.3742265,2476.341207,282,1629615,300276,166,4,31.3,30.1,32.5,414168,23.4,22.6,24.2,309873,4.7,4.4,5.0,62250,4.4,3.9,5.0,58323,9.4,8.9,10.0,124443,2.5,2.4,2.6,33226,1
3046,14523,331,190,374,532,389,26548,29388,18152,10492,279.6,243.8,96.2,87.1,7.2,6.2,90.11239298,46.28388577,2.098764051,130.7372158,88.84962686,343.5834597,43,225207,53616,169,4,40.7,38.6,42.4,75253,31.6,30.2,32.9,58474,7.1,6.5,7.8,13119,7.4,6.3,8.6,13660,10.7,9.9,11.5,19770,3.2,3.0,3.5,5984,4
3047,14523,331,190,374,532,389,161025,130920,78627,43655,279.6,243.8,96.2,87.1,7.2,6.2,448.198646,230.2055716,10.43877734,650.2573194,441.9179332,1708.90636,163,1123678,231404,172,4,33.7,32.3,35.1,300047,23.1,22.2,24.0,205688,5.4,5.0,5.8,47805,5.2,4.5,6.0,46118,9.8,9.2,10.4,87571,2.8,2.6,2.9,24756,2
3048,14523,331,190,374,532,389,29706,30396,17680,8519,279.6,243.8,96.2,87.1,7.2,6.2,74.30056244,38.16255046,1.730498373,107.7970337,73.25937122,283.2955985,28,185015,49939,174,4,37.1,35.0,39.2,56675,26.6,25.1,28.1,40660,6.8,6.1,7.6,10377,6.6,5.5,7.9,10133,10.1,9.2,11.0,15421,3.1,2.9,3.3,4715,2
3049,14523,331,190,374,532,389,109615,89484,51600,29844,279.6,243.8,96.2,87.1,7.2,6.2,387.4829781,199.0205487,9.024678158,562.1695756,382.0530881,1477.407688,164,971616,157757,175,4,41.0,39.6,42.4,292272,33.5,32.5,34.6,238715,6.7,6.2,7.2,47503,6.6,5.9,7.4,47342,12.0,11.4,12.7,85769,3.3,3.2,3.5,23776,3
3050,14523,331,190,374,532,389,19793,16393,10002,6246,279.6,243.8,96.2,87.1,7.2,6.2,70.85163662,36.39109946,1.650171114,102.7932496,69.858776,270.1454221,28,179957,30768,178,4,46.0,43.8,48.1,59814,36.4,34.9,38.0,47343,6.8,6.2,7.4,8852,6.1,5.3,6.9,7929,14.2,13.2,15.2,18521,3.8,3.5,4.0,4881,4
3051,14523,331,190,374,532,389,99523,77675,43294,21221,279.6,243.8,96.2,87.1,7.2,6.2,349.4376361,179.4795488,8.138582546,506.9724832,344.5408845,1332.347172,144,878744,130831,180,4,45.8,44.3,47.3,292189,33.6,32.5,34.7,214228,6.6,6.2,7.1,42090,7.1,6.3,7.9,45020,12.3,11.6,13.0,78504,3.3,3.1,3.4,20771,3
3052,14523,331,190,374,532,389,1306003,1014325,572530,356275,279.6,243.8,96.2,87.1,7.2,6.2,3937.767709,2022.531916,91.71263834,5713.007608,3882.586846,15014.04866,2126,10105722,1800341,184,4,36.3,35.0,37.7,2877316,26.5,25.6,27.3,2097906,5.5,5.1,5.9,434790,5.5,4.8,6.1,434075,12.0,11.4,12.7,952335,3.0,2.9,3.2,237766,1
3053,14523,331,190,374,532,389,17774,15988,9742,4785,279.6,243.8,96.2,87.1,7.2,6.2,61.43927606,31.55668539,1.430952388,89.13757173,60.57831307,234.2576679,10,154440,28392,185,4,45.3,43.6,47.0,51784,32.8,31.6,34.0,37501,7.2,6.7,7.7,8205,7.6,6.7,8.4,8657,12.7,12.0,13.4,14552,3.5,3.3,3.7,4039,4
3054,14523,331,190,374,532,389,40421,37427,25714,14168,279.6,243.8,96.2,87.1,7.2,6.2,101.1827785,51.96990124,2.356599033,146.798396,99.76488052,385.7929854,66,260814,72684,186,4,29.6,27.7,31.5,61566,21.4,20.1,22.8,44457,6.1,5.5,6.8,12652,5.4,4.4,6.6,11266,9.2,8.4,10.0,19071,2.9,2.7,3.2,6111,2
3055,14523,331,190,374,532,389,29795,23046,13374,7349,279.6,243.8,96.2,87.1,7.2,6.2,107.0663319,54.99183534,2.493630022,155.3343961,105.5659863,408.2259889,24,267390,40383,189,4,46.5,44.8,48.1,90230,36.3,35.1,37.6,70486,6.6,6.2,7.2,12913,7.0,6.2,7.7,13508,12.8,12.1,13.5,24850,3.4,3.2,3.6,6602,3
3056,14523,331,190,374,532,389,50265,43302,24484,14958,279.6,243.8,96.2,87.1,7.2,6.2,169.7357807,87.18036694,3.953233767,246.2567318,167.3572334,647.1740994,27,433168,76257,192,4,37.0,35.3,38.7,119010,28.1,26.9,29.3,90415,6.3,5.8,6.9,20306,6.3,5.5,7.2,20253,11.2,10.5,12.0,36143,3.2,3.0,3.4,10298,3
3057,14523,14850,190,374,532,389,18981,17612,11427,6859,279.6,243.8,96.2,87.1,7.2,6.2,54.32593961,27.90310522,1.265279118,78.81737301,53.56465747,207.1357076,32,141005,33686,193,4,34.7,33.1,36.3,38332,25.2,24.1,26.4,27875,6.3,5.7,6.9,6960,5.9,5.0,6.9,6530,10.1,9.4,10.8,11153,3.0,2.8,3.2,3299,4
3058,14523,331,190,374,532,389,439796,335974,201400,120673,279.6,243.8,96.2,87.1,7.2,6.2,1241.460548,637.6439053,28.91425565,1801.140666,1224.06367,4733.481111,651,3155816,598030,194,4,32.0,30.6,33.3,795595,21.6,20.7,22.4,537231,5.5,5.1,6.0,137712,5.1,4.4,5.8,126211,10.1,9.4,10.7,250520,2.7,2.6,2.9,68201,1
3059,14523,331,190,374,532,389,53349,48814,34480,19060,279.6,243.8,96.2,87.1,7.2,6.2,153.1964454,78.68536775,3.568024128,222.2610685,151.0496677,584.1123845,70,374985,92327,195,4,30.1,28.4,31.8,92018,21.8,20.6,22.9,66644,5.9,5.4,6.5,18030,5.7,4.9,6.7,17509,9.0,8.3,9.7,27480,2.8,2.7,3.1,8691,2
3060,14523,331,190,374,532,389,299674,241545,156929,87058,279.6,243.8,96.2,87.1,7.2,6.2,954.9748676,490.4979906,22.24185659,1385.500387,941.5925806,3641.159202,351,2355002,437180,197,4,38.2,36.8,39.5,700860,28.8,27.9,29.7,528374,6.0,5.6,6.5,110912,6.1,5.4,6.8,111414,11.7,11.1,12.3,215186,3.1,3.0,3.3,57180,1
3061,14523,331,190,374,532,389,194261,162670,91664,52512,279.6,243.8,96.2,87.1,7.2,6.2,600.4641815,308.4128017,13.9851201,871.1678015,592.049736,2289.46934,396,1495400,279005,198,4,37.0,35.7,38.3,435403,28.3,27.4,29.1,333110,5.8,5.3,6.2,68109,6.0,5.3,6.8,70125,10.5,9.9,11.1,123474,2.9,2.8,3.1,34526,1
